X,Y,N,E,Site,pH,pH_quality,Phosphorus,P_quality,Ca__m_eq_1,Ca_quality,Mg__m_eq_1,Mg_quality,Na__m_eq_1,Na_quality,K__m_eq_10,K_quality,Cation_Exc,CEC_qualit,Organic_Ma,OM_quality,Moisture_F,sand,silt,clay,class,Total_N___,Total_P2O5,B__ppm_
125.08772,6.0662,6.06620000000,125.08772000000,CS1,6.50000000000,Sli. Alk.,3,VL,6.05000000000,M,1.16000000000,M,0.69000000000,H,0.98000000000,H,4.74000000000,VL,1.22000000000,VL,1.01000000000,61.20000000000,14,14.80000000000,Sandy Loam,0.07000000000,0.04000000000,3.27000000000
125.08792,6.06643,6.06643000000,125.08792000000,CS2,5.40000000000,Str. A.,5,VL,6.00000000000,M,1.31000000000,M,0.54000000000,H,0.21000000000,L,4.06000000000,VL,1.80000000000,VL,1.01000000000,63.20000000000,20,16.80000000000,Sandy Loam,0.09000000000,0.04000000000,2.70000000000
125.08832,6.0663,6.06630000000,125.08832000000,CS3,5.70000000000,Mo. A.,3,VL,8.15000000000,M,2.82000000000,M,1.00000000000,H,0.91000000000,H,6.90000000000,VL,1.29000000000,VL,1.03000000000,56.60000000000,16,27.40000000000,Sandy Clay Loam,0.07000000000,0.06000000000,2.50000000000
125.08862,6.06646,6.06646000000,125.08862000000,CS4,6.10000000000,Sli. A.,5,VL,4.48000000000,M,1.08000000000,M,1.07000000000,H,0.64000000000,H,4.06000000000,VL,0.78000000000,VL,1.01000000000,64.60000000000,28,7.40000000000,Sandy Loam,0.05000000000,0.17000000000,1.50000000000
125.08916,6.06653,6.06653000000,125.08916000000,CS5,6.60000000000,Sli. A.,5,VL,4.20000000000,M,1.08000000000,M,1.13000000000,H,0.32000000000,M,4.06000000000,VL,0.78000000000,VL,1.01000000000,66.60000000000,24,9.40000000000,Sandy Loam,0.04000000000,0.13000000000,1.13000000000
125.08949,6.06658,6.06658000000,125.08949000000,CS6,6.80000000000,NN,5,VL,4.03000000000,M,1.31000000000,M,0.52000000000,M,0.25000000000,L,5.41000000000,VL,1.14000000000,VL,1.01000000000,62.60000000000,26,11.40000000000,Sandy Loam,0.06000000000,0.12000000000,1.70000000000
125.0902,6.06653,6.06653000000,125.09020000000,CS7,6.70000000000,NN,4,VL,3.63000000000,M,1.00000000000,L,0.46000000000,M,0.33000000000,M,5.41000000000,VL,1.05000000000,VL,1.00000000000,66.60000000000,22,11.40000000000,Sandy Loam,0.07000000000,0.12000000000,1.57000000000
125.09087,6.06671,6.06671000000,125.09087000000,CS8,6.80000000000,NN,7,VL,3.66000000000,M,1.04000000000,M,0.25000000000,L,0.22000000000,L,4.06000000000,VL,1.27000000000,VL,1.01000000000,74.60000000000,14,11.40000000000,Sandy Loam,0.06000000000,0.11000000000,1.60000000000
125.09122,6.06669,6.06669000000,125.09122000000,CS9,5.20000000000,Str. A.,5,VL,2.43000000000,M,1.02000000000,M,1.18000000000,H,0.17000000000,L,6.77000000000,VL,1.47000000000,VL,1.01000000000,57.20000000000,34,8.80000000000,Sandy Loam,0.07000000000,0.15000000000,1.87000000000
