X,Y,N,E,Site,pH,pH_quality,Phosphorus,P_quality,Ca__m_eq_1,Ca_quality,Mg__m_eq_1,Mg_quality,Na__m_eq_1,Na_quality,K__m_eq_10,K_quality,Cation_Exc,CEC_qualit,Organic_Ma,OM_quality,Moisture_F,sand,silt,clay,class,Total_N___,Total_P2O5,B__ppm_
125.08472,6.0482,6.04820000000,125.08472000000,FS1,5.60000000000,Mo. A.,4,VL,3.83000000000,M,2.08000000000,M,0.83000000000,H,1.21000000000,VH,6.09000000000,VL,1.20000000000,VL,1.01000000000,69.20000000000,14,16.80000000000,Sandy Loam,0.07000000000,0.10000000000,2.73000000000
125.0848,6.04827,6.04827000000,125.08480000000,FS2,6.50000000000,Sli. A.,5,VL,6.78000000000,M,1.41000000000,M,0.57000000000,M,0.86000000000,H,4.06000000000,VL,2.43000000000,VL,1.01000000000,65.20000000000,21,13.40000000000,Sandy Loam,0.11000000000,0.11000000000,1.97000000000
125.08477,6.0481,6.04810000000,125.08477000000,FS3,6.20000000000,Sli. A.,4,VL,5.56000000000,M,1.20000000000,M,0.13000000000,L,0.49000000000,M,2.71000000000,VL,1.25000000000,VL,1.01000000000,73.20000000000,15,11.40000000000,Sandy Loam,0.07000000000,0.07000000000,1.77000000000
125.08907,6.04566,6.04566000000,125.08907000000,FS4,6.00000000000,Mo. A.,11,L,3.99000000000,M,1.26000000000,M,0.30000000000,L,0.49000000000,M,1.35000000000,VL,1.67000000000,VL,1.01000000000,75.20000000000,15,9.40000000000,Sandy Loam,0.08000000000,0.08000000000,1.97000000000
125.08936,6.04567,6.04567000000,125.08936000000,FS5,5.80000000000,Mo. A.,8,VL,5.33000000000,M,1.37000000000,M,0.38000000000,M,0.37000000000,M,2.71000000000,VL,1.68000000000,VL,1.01000000000,79.20000000000,11,9.40000000000,Loamy Sand,0.07000000000,0.07000000000,2.60000000000
125.0902,6.0457,6.04570000000,125.09020000000,FS6,6.40000000000,Sli. A.,8,VL,4.99000000000,M,1.00000000000,L,0.59000000000,M,0.37000000000,M,1.35000000000,VL,1.14000000000,VL,1.01000000000,77.20000000000,13,9.40000000000,Sandy Loam,0.07000000000,0.07000000000,1.30000000000
125.08541,6.04601,6.04601000000,125.08541000000,FS7,5.60000000000,Mo. A.,3,VL,6.00000000000,M,1.99000000000,M,0.65000000000,M,0.42000000000,M,2.71000000000,VL,2.10000000000,VL,1.01000000000,73.20000000000,15,11.40000000000,Sandy Loam,0.09000000000,0.09000000000,2.03000000000
125.08543,6.04573,6.04573000000,125.08543000000,FS8,7.10000000000,NN,8,VL,7.48000000000,M,1.99000000000,M,0.30000000000,L,1.24000000000,VH,2.03000000000,VL,2.35000000000,VL,1.01000000000,73.20000000000,17,9.40000000000,Sandy Loam,0.06000000000,0.06000000000,3.17000000000
125.08578,6.04581,6.04581000000,125.08578000000,FS9,6.00000000000,Mo. A.,4,VL,4.69000000000,M,1.22000000000,M,0.41000000000,M,0.40000000000,M,2.71000000000,VL,1.70000000000,VL,1.01000000000,70.60000000000,20,8.80000000000,Sandy Loam,0.06000000000,0.06000000000,2.00000000000
